-DOCSTART- -X- -X- O
word NN B-NP I-DEF
insertion NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
morphology NN B-NP I-DEF
and CC I-NP I-DEF
lexical JJ I-NP I-DEF
choice NN I-NP I-DEF
are VBP B-VP I-DEF
under IN B-PP I-DEF
development NN B-NP I-DEF
. . O O

The DT B-NP O
generation NN I-NP O
task NN I-NP O
in IN B-PP O
REA NNP B-NP O
thus RB O O
involves VBZ B-VP O
selecting VBG I-VP O
a DT B-NP O
number NN I-NP O
of IN B-PP O
such JJ B-NP O
lexicalized JJ I-NP O
descriptors NNS I-NP O
and CC O O
organizing VBG B-VP O
them PRP B-NP O
into IN B-PP O
a DT B-NP O
grammatical JJ I-NP O
whole NN I-NP O
that WDT I-NP O
manifests VBZ B-VP O
the DT B-NP O
right NN I-NP O
semantic JJ I-NP O
and CC I-NP O
pragmatic JJ I-NP O
coordination NN I-NP O
between IN B-PP O
speech NN B-NP O
and CC I-NP O
gesture NN I-NP O
. . O O

: : O O
x NN B-NP O
VP NNP I-NP O
V NNP I-NP O
NP NNP I-NP O
: : O O
p NN B-NP O
j NN I-NP O
I PRP I-NP O
surrounding VBG B-VP O
c NN B-NP O
semantics NNS I-NP O
: : O O
surround NN B-NP B-TERM
( : I-NP I-TERM
x NN I-NP I-TERM
. . O I-TERM
p NN B-VP I-TERM
) : I-VP I-TERM
( : B-NP O
4a CD I-NP O
) CD O O
provides NNS B-VP O
a DT B-NP O
structure NN I-NP B-DEF
that WDT I-NP I-DEF
could MD B-VP I-DEF
substitute VB I-VP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
G NNP I-NP I-DEF
node NN I-NP I-DEF
in IN B-PP I-DEF
( NNP O I-DEF
3 CD O I-DEF
) CD O I-DEF
to TO B-VP I-DEF
produce VB I-VP I-DEF
semantically RB O I-DEF
and CC O I-DEF
pragmatically RB O I-DEF
coordinated VBN O I-DEF
speech NN O I-DEF
and CC O I-DEF
gesture NN O I-DEF
. . O O

GoDiS NNP B-NP B-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
modules NNS B-NP I-DEF
, , O I-DEF
an DT B-NP I-DEF
information NN I-NP I-DEF
state NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
a DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
resources NNS B-NP I-DEF
hooked VBN B-VP I-DEF
up RP O I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
information NN I-NP I-DEF
state NN I-NP I-DEF
. . O O

In IN B-PP O
addition NN B-NP O
, , O O
the DT B-NP O
fact NN I-NP O
that IN O O
results NNS B-NP O
are VBP B-VP O
the DT B-NP O
same JJ I-NP O
for IN B-PP O
both DT B-NP O
languages NNS I-NP O
indicates VBZ B-VP O
that IN O O
the DT B-NP O
method NN I-NP O
can MD B-VP O
smooth VB I-VP O
the DT B-NP O
coverage NN I-NP O
differences NNS I-NP O
among IN B-PP O
the DT B-NP O
wordnets NNS I-NP O
. . O O

The DT B-NP O
expected VBN I-NP O
value NN I-NP O
of IN B-PP O
feature NN B-NP O
fi NN I-NP O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
the DT B-NP O
empirical JJ I-NP O
distribution NN I-NP O
i~ NN I-NP O
( : I-NP O
x NN I-NP O
, , O O
y NN B-NP O
) : I-NP O
is VBZ B-VP O
expressed VBN I-VP O
as RB B-PP O
x JJ B-NP O
, , O O
y NN O O
and CC O O
the DT B-NP O
expected VBN I-NP O
value NN I-NP O
of IN B-PP O
fi NN B-NP O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
the DT O O
probability NN O O
distribution NN O O
p NN O O
( : O O
ylx NN O O
) : O O
is VBZ B-VP O
p NN O O
( : O O
. . O O
fi NN O O
) : O O
-~ : O O
~ : O O
( : O O
x NN O O
) : O O
pCylx NNP O O
) : O O
. . O O
h NN B-VP O
( : O O
x NN O O
, , O O
y NN O O
) : O O
, , O O
x~y JJ O O
where WRB O O
l~ JJ O B-TERM
( NN O I-TERM
x NN O I-TERM
) : O I-TERM
is VBZ B-VP O
the DT O B-DEF
empirical JJ O I-DEF
distribution NN O I-DEF
of IN B-PP I-DEF
x NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
corpus NN O I-DEF
. . O O

2.1 CD B-NP O
Language NNP I-NP O
/ NNP I-NP O
Code NNP I-NP O
Set NNP I-NP O
Identification NNP I-NP O
Knowing NNP B-VP O
the DT B-NP O
language NN I-NP O
and CC O O
encoding~ NNP B-NP O
or CC I-NP O
code VB I-NP O
set VBN I-NP O
, , O O
of IN B-PP O
a DT B-NP O
document NN I-NP O
is VBZ B-VP O
a DT B-NP O
necessary JJ I-NP O
first JJ I-NP O
step NN I-NP O
in IN B-PP O
utilizing NN B-VP O
on-line NN B-NP O
text NN I-NP O
. . O O

after IN B-PP O
applying VBG B-VP O
corrective JJ B-NP O
measures NNS I-NP O
to TO B-PP O
base VB B-NP O
chunker NN I-NP O
combination NN I-NP O
. . O O

( NN B-NP O
2 CD I-NP O
) CD O O
A DT B-NP O
sequence NN I-NP O
of IN B-PP O
rules NNS B-NP O
of IN B-PP O
the DT B-NP O
form NN I-NP O
: : O O
Change NNP B-VP O
the DT B-NP O
label NN I-NP O
of IN B-PP O
a DT B-NP O
string NN I-NP O
from IN B-PP O
m NN B-NP O
to TO B-PP O
n VB B-NP O
if IN B-PP O
C NNP B-NP O
( NNP I-NP O
string NN I-NP O
) : I-NP O
, , O O
where WRB O O
C NNP O B-TERM
is VBZ B-VP O
a DT O B-DEF
predicate NN O I-DEF
over IN B-PP I-DEF
strings NNS O I-DEF
and CC O O
m NN O O
, , O O
n NN O O
~ : B-VP O
L. NNP O O
A DT O O
string NN O O
is VBZ B-VP O
labelled VBN I-VP O
by IN B-PP O
first JJ O O
applying NN O O
the DT O O
start-state JJ O O
annotator NN O O
to TO B-PP O
it PRP O O
, , O O
and CC O O
then RB O O
applying VBG B-VP O
each DT O O
rule NN O O
, , O O
in IN O O
order NN O O
. . O O

In IN B-PP O
the DT B-NP O
deeper NN I-NP O
linguistic JJ I-NP O
analysis NN I-NP O
the DT I-NP B-TERM
two CD I-NP I-TERM
so RB I-NP I-TERM
's VBZ I-NP I-TERM
may MD B-VP O
be VB I-VP O
related VBN I-VP O
, , O O
for IN O O
they PRP B-NP O
refer VBP B-VP O
to TO B-PP O
a DT B-NP B-DEF
situation NN I-NP I-DEF
involving VBG B-VP I-DEF
excessive JJ B-NP I-DEF
height NN I-NP I-DEF
with IN B-PP I-DEF
implied JJ B-NP I-DEF
consequence NN I-NP I-DEF
which WDT I-NP I-DEF
may MD B-VP I-DEF
or CC I-VP I-DEF
may MD I-VP I-DEF
not RB I-VP I-DEF
be VB I-VP I-DEF
stated VBN I-VP I-DEF
. . O O

This DT B-NP O
paper NN I-NP O
describes VBZ B-VP O
an DT B-NP O
automatic JJ I-NP O
method NN I-NP O
for IN B-PP O
extracting NN B-VP O
systematic JJ B-NP O
polysemy NN I-NP O
from IN B-PP O
a DT B-NP B-DEF
hierarchically RB I-NP I-DEF
organized VBN I-NP I-DEF
semantic JJ I-NP I-DEF
lexicon NN I-NP I-DEF
( : I-NP O
WordNet NNP I-NP B-TERM
) : I-NP O
. . O O

Query NNP B-NP O
Translation NNP I-NP O
in IN B-PP O
Chinese-English JJ B-NP O
Cross-Language NN I-NP O
Information NN I-NP O
Retrieval NNP I-NP O
Zhang NNP I-NP O
Yibo NNP I-NP O
, , O O
Sun NNP B-NP O
Le NNP I-NP O
, , O O
Du NNP B-NP O
Lin NNP I-NP O
, , O O
Sun NNP B-NP O
Yufang NNP I-NP O
Chinese NNP I-NP O
Information NNP I-NP O
Processing NNP I-NP O
Center NNP I-NP O
, , O O
Institute NNP B-NP O
of IN B-PP O
Software NNP B-NP O
, , O O
Chinese JJ B-NP O
Academy NNP I-NP O
of IN B-PP O
Sciences NNPS B-NP O
, , O O
P NNP O O
.O NNP O O
.Box NNP O O
8718 CD O O
, , O O
Beijing NNP O O
, , O O
100080 CD O O
, , O O
P NNP O O
.R NNP O O
. . O O

Quarc NNP B-NP B-TERM
( : I-NP I-TERM
QUestion NNP I-NP I-TERM
Answering NNP I-NP I-TERM
for IN B-PP I-TERM
Reading NNP B-NP I-TERM
Comprehension NNP I-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
rule-based JJ I-NP I-DEF
system NN I-NP I-DEF
that WDT I-NP I-DEF
uses VBZ B-VP I-DEF
lexical JJ B-NP I-DEF
and CC I-NP I-DEF
semantic JJ I-NP I-DEF
heuristics NNS I-NP I-DEF
to TO B-VP I-DEF
look VB I-VP I-DEF
for IN B-PP I-DEF
evidence NN B-NP I-DEF
that IN B-PP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
contains VBZ B-VP I-DEF
the DT B-NP I-DEF
answer NN I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
question NN I-NP I-DEF
. . O O

For IN B-PP O
instance NN B-NP O
, , O O
Table NNP B-NP O
7 CD I-NP O
shows VBZ I-NP O
a DT I-NP O
drop NN I-NP O
in IN B-PP O
.16 CD B-NP O
in IN B-PP O
precision NN B-NP O
for IN B-PP O
local JJ B-NP O
content NN I-NP O
collocations NNS I-NP O
when WRB O O
compared VBN B-VP O
to TO B-PP O
Table NNP B-NP O
4 CD I-NP O
. . O O

1.1 CD O O
. . O O

The DT B-NP O
only JJ I-NP O
requirement NN I-NP O
for IN B-PP O
this DT B-NP O
method NN I-NP O
is VBZ B-VP O
the DT B-NP O
specification NN I-NP O
of IN B-PP O
a DT B-NP O
sensible JJ I-NP O
task NN I-NP O
. . O O

We PRP B-NP O
describe VBP B-VP O
preliminary JJ B-NP O
work NN I-NP O
developing VBG B-VP O
measures NNS B-NP O
on IN B-PP O
system-internal JJ B-NP O
components NNS I-NP O
that WDT I-NP O
assess NN B-VP O
: : O O
( : B-NP O
i PRP I-NP O
) VBP O O
the DT B-NP O
flow NN I-NP O
of IN B-PP O
words NNS B-NP O
relevant VBP O O
to TO B-PP O
the DT B-NP O
filtering NN I-NP O
task NN I-NP O
and CC I-NP O
domain NN I-NP O
through IN B-PP O
the DT O O
steps NNS O O
of IN B-PP O
document NN O O
processing NN O O
in IN B-PP O
our PRP$ O O
embedded VBN O O
MT NNP O O
system NN O O
, , O O
and CC O O
( : O O
ii NN O O
) : B-PP O
the DT O O
level NN O O
of IN B-PP O
`` `` O O
noise NN O B-TERM
`` `` O O
i.e. NNP O O
, , O O
processing NN B-VP B-DEF
errors NNS O I-DEF
, , O I-DEF
passing VBG B-VP I-DEF
through IN B-PP I-DEF
the DT O I-DEF
system NN O I-DEF
. . O O

There EX B-NP O
is VBZ B-VP O
a DT B-NP O
general JJ I-NP O
rule NN I-NP O
that IN I-NP O
requires NNS B-VP O
speakers NNS B-NP O
to TO B-VP O
use VB I-VP O
this DT B-NP O
term NN I-NP O
in IN O O
order NN O O
to TO B-VP O
obtain VB I-VP O
an DT B-NP O
unmarked JJ I-NP O
utterance NN I-NP O
in IN B-PP O
a DT B-NP O
given VBN I-NP O
context NN I-NP O
: : O O
- : O O
: : O O
- : O O
. . O O
unless IN O O
. . O O
this DT B-NP O
would MD B-VP O
result VB I-VP O
in IN B-PP O
an DT B-NP O
' POS I-NP O
abnormal JJ I-NP O
communication NN I-NP O
' '' I-NP O
, , O O
in IN B-PP O
which WDT O O
case NN O O
the DT O O
speaker NN O O
should MD B-VP O
deviate VB I-VP O
from IN B-PP O
neutral JJ O O
level NN O O
, , O O
but CC O O
only RB O O
to TO B-PP O
the DT O O
minimum JJ O O
degree NN O O
required VBN B-VP O
to TO I-VP O
ensure VB I-VP O
normality NN O O
. . O O

Le NNP B-NP O
VIDAL NNP I-NP O
® NNP I-NP O
includes VBZ B-VP O
a DT B-NP O
collection NN I-NP O
of IN B-PP O
notices NNS B-NP O
, , O O
for IN B-PP O
.around• JJ B-NP O
5 CD I-NP O
5.00. CD B-VP O
dmgs..a~ailable JJ O O
.in JJ B-PP O
France NNP B-NP O
. . O O

This DT B-NP O
is VBZ B-VP O
the DT B-NP O
major JJ I-NP O
reason NN I-NP O
of IN B-PP O
the DT B-NP O
failure NN I-NP O
as IN O O
shown NN B-VP O
in IN B-PP O
Figure NNP B-NP O
4 CD I-NP O
. . O O

`` `` O O
Precision NN B-NP B-TERM
'' '' O O
is VBZ B-VP O
the DT B-NP B-DEF
percentage NN I-NP I-DEF
of IN B-PP I-DEF
correct JJ B-NP I-DEF
answers NNS I-NP I-DEF
among IN B-PP I-DEF
the DT B-NP I-DEF
answers NNS I-NP I-DEF
proposed VBD B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
system NN I-NP I-DEF
. . O O

Let NNP B-VP O
us PRP B-NP O
consider JJR B-VP O
further JJ O O
a DT B-NP O
broad JJ I-NP O
coverage NN I-NP O
domain NN I-NP O
which WDT I-NP O
consists NNS B-VP O
of IN B-PP O
a DT B-NP O
small JJ I-NP O
number NN I-NP O
of IN B-PP O
sanaple NN B-NP O
news NN I-NP O
documents NNS I-NP O
about IN B-PP O
the DT B-NP O
same JJ I-NP O
topic JJ I-NP O
, , O O
'Kobe JJ B-NP O
Japan NNP I-NP O
quake NN I-NP O
' POS I-NP O
. . O O

The DT B-NP O
philosophy NN I-NP O
behind IN B-PP O
the DT B-NP O
design NN I-NP O
of IN B-PP O
HowNet NNP B-NP O
is'its NNP B-VP O
ontological JJ B-NP O
view NN I-NP O
that IN B-PP O
all DT B-NP O
physical JJ I-NP O
and CC I-NP O
non-physical JJ I-NP O
matters NNS I-NP O
undergo VBP B-VP O
a DT B-NP O
continual JJ I-NP O
process NN I-NP O
of IN B-PP O
motion NN B-NP O
and CC I-NP O
change NN I-NP O
in IN B-PP O
a DT B-NP O
specific JJ I-NP O
space NN I-NP O
and CC I-NP O
time NN I-NP O
. . O O

Then RB O O
it PRP B-NP O
describes VBZ B-VP O
how WRB O O
a DT B-NP O
toolbox NN I-NP O
( : B-PP O
the DT B-NP O
MATE NNP I-NP O
Workbench NNP I-NP O
) NNP O O
has VBZ B-VP O
been VBN I-VP O
implemented VBN I-VP O
to TO I-VP O
support VB I-VP O
the DT B-NP O
markup NN I-NP O
framework NN I-NP O
by IN B-PP O
enabling NN B-VP O
annotation NN B-NP O
on IN B-PP O
the DT B-NP O
basis NN I-NP O
of IN B-PP O
any DT B-NP O
coding NN I-NP O
scheme NN I-NP O
expressed VBD B-VP O
according VBG I-VP O
to TO B-PP O
the DT B-NP O
framework NN I-NP O
. . O O

Measures NNS B-NP O
which VBP I-NP O
do VBP B-VP O
not RB I-VP O
depend VB I-VP O
on IN B-PP O
ground NN B-NP O
truth NN I-NP O
compute NN B-VP O
the DT B-NP O
summarydocument NN I-NP O
similarity NN I-NP O
sire NN I-NP O
( : B-VP O
s NNS B-NP O
, , O O
d VBD O O
) : B-NP O
. . O O

Regression NN B-NP O
analysis NN I-NP O
of IN B-PP O
the DT B-NP O
experimental JJ I-NP O
results NNS I-NP O
reveals NNS B-VP O
that WDT O O
, , O O
in IN B-PP O
order NN B-NP O
for IN B-PP O
ECOC NNP B-NP O
to TO B-VP O
be VB I-VP O
successful JJ O O
for IN B-PP O
language NN B-NP O
learning VBG I-NP O
, , O O
the DT B-NP O
use NN I-NP O
of IN B-PP O
the DT B-NP O
Modified NNP I-NP B-TERM
Value NNP I-NP I-TERM
Difference NNP I-NP I-TERM
Metric NNP I-NP I-TERM
( NNP I-NP O
MVDM NNP I-NP B-TERM
) NNP I-NP O
is VBZ B-VP O
an DT B-NP B-DEF
important JJ I-NP I-DEF
factor NN I-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
is VBZ B-VP I-DEF
explained VBN I-VP I-DEF
in IN B-PP I-DEF
terms NNS O I-DEF
of IN B-PP I-DEF
population NN O I-DEF
density NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
class NN O I-DEF
hyperspace NN O I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
indexing NN B-NP O
adjacent NN I-NP O
word NN I-NP O
pairs NNS I-NP O
consists NNS B-VP O
of IN B-PP O
indexing VBG B-NP O
adjacent NN I-NP O
words NNS I-NP O
with IN B-PP O
the DT B-NP O
adjacent NN I-NP O
relation NN I-NP O
. . O O

`` `` O O
For IN B-PP O
this DT B-NP O
more RBR I-NP O
general JJ I-NP O
case NN I-NP O
, , O O
define NN B-VP O
B NNP B-NP B-TERM
( NNP I-NP I-TERM
X NNP I-NP I-TERM
) NNP B-VP I-TERM
to TO I-VP O
be VB I-VP O
B NNP B-NP B-DEF
( NNP I-NP I-DEF
X1 NNP I-NP I-DEF
, , I-NP I-DEF
X2 NNP I-NP I-DEF
, , I-NP I-DEF
. . B-VP I-DEF
. . I-VP I-DEF
.X JJ I-VP I-DEF
, , O I-DEF
) : B-VP I-DEF
where WRB O I-DEF
each DT B-NP I-DEF
Xi NNP I-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
possible JJ I-NP I-DEF
value NN I-NP I-DEF
of IN B-PP I-DEF
X NNP B-NP I-DEF
. . O O

To TO B-VP O
extract VB I-VP O
the DT B-NP O
corresponding NN I-NP O
syntax NN I-NP O
information NN I-NP O
of IN B-PP O
English NNP B-NP O
Chinese NNP I-NP O
bilingual JJ O O
corpus NN B-NP O
by IN B-PP O
shallow JJ B-NP O
parsing NN I-NP O
is VBZ B-VP O
a DT B-NP O
direction NN I-NP O
for IN B-PP O
future JJ B-NP O
work NN I-NP O
, , O O
also RB O O
. . O O

Currently RB O O
the DT B-NP O
major JJ I-NP O
part NN I-NP O
of IN B-PP O
this DT B-NP O
architecture NN I-NP O
consists VBZ B-VP O
of IN B-PP O
a DT B-NP O
set NN I-NP O
of IN B-PP O
datatype NN B-NP O
definitions NNS I-NP O
for IN B-PP O
specifying VBG B-VP O
the DT B-NP O
input NN I-NP O
and CC I-NP O
output NN I-NP O
formats NNS I-NP O
for IN B-PP O
modules NNS B-NP O
within IN B-PP O
NLG NNP B-NP O
systems NNS I-NP O
. . O O

NLG NNP B-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
for IN B-PP O
checking NN B-VP O
a DT B-NP O
CL NNP I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
helpful JJ O O
even RB O O
if IN O O
the DT B-NP O
CL NNP I-NP O
is VBZ B-VP O
intended VBN I-VP O
for IN B-PP O
a DT B-NP O
human JJ I-NP O
writer NN I-NP O
because IN O O
it PRP B-NP O
may MD B-VP O
avoid VB I-VP O
the DT B-NP O
discovery NN I-NP O
of IN B-PP O
various JJ B-NP O
cases NNS I-NP O
of IN B-PP O
incoherence NN B-NP O
by IN B-PP O
the DT O O
writer NN O O
. . O O

[ NN B-NP O
Och NNP I-NP O
& CC I-NP O
Ney NNP I-NP O
, , O O
2000 CD B-NP O
] : O O
The DT B-NP O
latter NN I-NP O
result NN I-NP O
has VBZ B-VP O
to TO I-VP O
be VB I-VP O
considered VBN I-VP O
with IN B-PP O
caution NN B-NP O
in IN B-PP O
the DT B-NP O
present NN I-NP O
experimental NN I-NP O
design NN I-NP O
context NN I-NP O
since IN B-PP O
the DT B-NP O
evaluation NN I-NP O
of IN B-PP O
the DT B-NP O
alignments NNS I-NP O
was VBD B-VP O
done VBN I-VP O
with IN B-PP O
a DT B-NP O
human JJ I-NP O
translation NN I-NP O
on IN B-PP O
a DT B-NP O
closed VBN I-NP O
domain NN I-NP O
corpus NN I-NP O
, , O O
for IN B-PP O
only RB O O
one CD O O
of IN B-PP O
the DT O O
languages NNS O O
under IN B-PP O
consideration NN O O
in IN O O
the DT O O
current JJ O O
investigation NN O O
. . O O

The DT B-NP O
block-based JJ I-NP B-TERM
dependency NN I-NP I-TERM
parsing VBG I-NP I-TERM
strategy NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
novel NN I-NP I-DEF
integration NN I-NP I-DEF
of IN B-PP I-DEF
phrase NN B-NP I-DEF
structure NN I-NP I-DEF
partial NN I-NP I-DEF
approach NN I-NP I-DEF
and CC I-NP I-DEF
dependency NN I-NP I-DEF
parsing VBG I-NP I-DEF
approach NN I-NP I-DEF
. . O O

The DT B-NP O
words NNS I-NP O
which WDT I-NP O
appear JJ B-VP O
with IN B-PP O
roughly RB B-NP O
similar JJ I-NP O
relative JJ I-NP O
frequencies NNS I-NP O
in IN B-PP O
the DT B-NP O
two CD I-NP O
corpora NN I-NP O
appear NN B-VP O
lower JJR O O
down IN B-PP O
the DT B-NP O
list NN I-NP O
. . O O

The DT B-NP O
objective NN I-NP B-TERM
function NN I-NP I-TERM
is VBZ B-VP O
defined VBN I-VP O
as RB B-PP O
the DT B-NP B-DEF
sum NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
code NN I-NP I-DEF
length NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
model NN I-NP I-DEF
( : I-NP I-DEF
`` `` I-NP I-DEF
model NN I-NP I-DEF
description NN I-NP I-DEF
length NN I-NP I-DEF
`` `` O I-DEF
) : O I-DEF
and CC O I-DEF
that IN B-PP I-DEF
for IN I-PP I-DEF
the DT B-NP I-DEF
data NNS I-NP I-DEF
( : O I-DEF
`` `` O I-DEF
data NNS B-NP I-DEF
description NN I-NP I-DEF
length NN I-NP I-DEF
`` `` O I-DEF
) : B-NP I-DEF
. . O O

( NN B-NP O
In IN B-PP O
step NN B-NP O
2 CD I-NP O
the DT I-NP O
' NNP I-NP O
new JJ I-NP O
' POS I-NP O
node NN I-NP O
is VBZ B-VP O
the DT B-NP O
' POS I-NP O
old JJ I-NP O
`` `` I-NP O
one NN I-NP O
, , O O
not RB O O
the DT B-NP O
problem NN I-NP O
node NN I-NP O
! . O O

The DT B-NP O
amount NN I-NP O
of IN B-PP O
saving NN B-VP O
in IN B-PP O
manual JJ B-NP O
scanning NN I-NP O
for IN B-PP O
errors NNS B-NP O
is VBZ B-VP O
called VBN I-VP O
the DT B-NP O
skip NN I-NP O
ratio NN I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP O
number NN I-NP O
of IN B-PP O
blocks NNS B-NP O
classified VBN B-VP O
as IN B-PP O
correct JJ B-NP O
over IN B-PP O
the DT B-NP O
total JJ I-NP O
number NN I-NP O
of IN B-PP O
blocks NNS O O
. . O O

The DT B-NP O
nouns NNS I-NP O
that WDT I-NP O
refer NN B-VP O
to TO B-PP O
concrete VB B-NP O
objects NNS I-NP O
and CC O O
verbal JJ B-NP O
actions NNS I-NP O
are VBP B-VP O
similar JJ O O
to TO B-PP O
adjectives NNS B-NP O
when WRB O O
they PRP B-NP O
represent VBP B-VP O
a DT B-NP O
level NN I-NP O
in IN B-PP O
context NN B-NP O
. . O O

An DT B-NP O
auxiliary JJ I-NP B-TERM
tree NN I-NP I-TERM
represents NNS B-VP O
a DT B-NP B-DEF
recursive JJ I-NP I-DEF
structure NN I-NP I-DEF
and CC O I-DEF
has VBZ B-VP I-DEF
a DT B-NP I-DEF
unique JJ I-NP I-DEF
leaf NN I-NP I-DEF
node NN I-NP I-DEF
, , O O
called VBN B-VP O
the DT B-NP O
foot NN I-NP B-TERM
node NN I-NP I-TERM
, , O O
which WDT B-NP O
has VBZ B-VP B-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
syntactic JJ I-NP I-DEF
category NN I-NP I-DEF
as IN B-PP I-DEF
the DT B-NP I-DEF
root NN I-NP I-DEF
node NN I-NP I-DEF
. . O O

MIKETTEI NNP B-NP O
NO NNP I-NP O
JOUTAI NNP I-NP O
( NNP I-NP O
indecision NN I-NP O
) : I-NP O
( : I-NP O
of IN B-PP O
) CD B-NP O
( CD I-NP O
situation NN I-NP O
) : B-PP O
a DT B-NP O
situation NN I-NP O
of IN B-PP O
indecision NN B-NP O
In IN B-PP O
this DT B-NP O
case NN I-NP O
, , O O
the DT B-NP O
`` `` I-NP O
MIKETTEI NNP I-NP O
NO NNP I-NP O
( NNP I-NP O
of IN B-PP O
indecision NN B-NP O
) : I-NP O
`` `` O O
also RB O O
represents VBZ B-VP O
the DT B-NP O
state NN I-NP O
concretely RB O O
. . O O

A DT B-NP O
CLCS NNP I-NP O
can MD B-VP O
also RB I-VP O
be VB I-VP O
decomposed VBN I-VP O
on IN B-PP O
the DT B-NP O
generation NN I-NP O
side NN I-NP O
in IN B-PP O
different JJ B-NP O
ways NNS I-NP O
depending VBG B-VP O
on IN B-PP O
the DT B-NP O
RLCSes NNP I-NP O
of IN B-PP O
the DT B-NP O
lexical JJ I-NP O
items NNS I-NP O
in IN B-PP O
the DT B-NP O
target NN I-NP O
language NN I-NP O
. . O O

The DT B-NP O
system NN I-NP O
accepts VBZ B-VP O
users NNS B-NP O
' POS I-NP O
queries NNS I-NP O
expressed VBD B-VP O
in IN B-PP O
Chinese JJ B-NP O
natural JJ I-NP O
language NN I-NP O
. . O O

Definition NN B-NP O
3 CD I-NP O
: : O O
Boundary NNP B-NP B-TERM
tag NN I-NP I-TERM
denotes VBZ B-VP O
the DT B-NP B-DEF
possible JJ I-NP I-DEF
relative JJ I-NP I-DEF
position NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
base NN I-NP I-DEF
phrase NN I-NP I-DEF
. . O O

LLR NNP B-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
in IN B-PP O
a DT B-NP O
form NN I-NP O
( : I-NP O
-2logA NNP I-NP O
) : O O
which WDT B-NP O
is VBZ B-VP O
X NNP B-NP O
2 CD I-NP O
distributed VBN B-VP O
. . O O

The DT B-NP O
fact NN I-NP O
that IN O O
HowNet NNP B-NP O
has VBZ B-VP O
verified VBN I-VP O
this DT B-NP O
thesis NN I-NP O
over IN B-PP O
65 CD B-NP O
,000 -NONE- I-NP O
concepts VBZ I-NP O
is VBZ B-VP O
a DT B-NP O
good JJ I-NP O
proof NN I-NP O
of IN B-PP O
its PRP$ B-NP O
robustness NN I-NP O
. . O O

The DT B-NP O
Deep NNP I-NP O
Read NNP I-NP O
group NN I-NP O
provided VBD B-VP O
us PRP B-NP O
with IN B-PP O
an DT B-NP O
on-line JJ I-NP O
version NN I-NP O
of IN B-PP O
the DT B-NP O
Remedia NNP I-NP O
material NN I-NP O
along IN B-PP O
with IN I-PP O
several JJ B-NP O
marked VBN B-VP O
up RP O O
versions NNS B-NP O
of IN B-PP O
* -NONE- B-NP O
This DT I-NP O
research NN I-NP O
was VBD B-VP O
supported VBN I-VP O
in IN B-PP O
part NN B-NP O
by IN B-PP O
NSF NNP B-NP O
grant NN I-NP O
LIS NNP B-VP O
SBR NNP O O
9720368 CD O O
. . O O

Concept NNP B-PP B-TERM
matching NN B-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
technique NN I-NP I-DEF
that WDT I-NP I-DEF
has VBZ B-VP I-DEF
been VBN I-VP I-DEF
used VBN I-VP I-DEF
in IN B-PP I-DEF
limited VBN B-NP I-DEF
domains NNS I-NP I-DEF
, , O O
like IN B-PP O
the DT B-NP O
legal JJ I-NP O
field NN I-NP O
were VBD B-VP O
conceptual JJ B-NP O
indexing NN I-NP O
has VBZ B-VP O
been VBN I-VP O
applied VBN I-VP O
by IN B-PP O
( NNP B-NP O
Stein NNP I-NP O
, , O O
1997 CD B-NP O
) : I-NP O
. . O O

Logic NNP B-NP B-TERM
is VBZ B-VP O
indeed VBN O O
an DT B-NP B-DEF
excellent NN I-NP I-DEF
way NN I-NP I-DEF
