-DOCSTART- -X- -X- O
answer NN I-NP O
to TO B-PP O
a DT B-NP O
user NN I-NP O
query NN I-NP O
. . O O

Sahami NNP B-NP O
and CC O O
others NNS B-NP O
( : B-VP O
1998 CD B-NP O
) CD I-NP O
propose NN B-VP O
the DT B-NP O
utilization NN I-NP O
of IN B-PP O
a DT B-NP O
Naive NNP I-NP O
Bayes NNP I-NP O
classifier NN I-NP O
based VBN B-VP O
on IN B-PP O
the DT B-NP O
words NNS I-NP O
and CC O O
a DT B-NP O
set NN I-NP O
of IN B-PP O
manually RB B-NP O
derived VBN I-NP O
heuristics NNS I-NP O
for IN B-PP O
UCE NNP B-NP O
filtering VBG I-NP O
, , O O
showing VBG B-VP O
that IN O O
the DT O O
heuristics NNS O O
improve VBP B-VP O
the DT O O
effectiveness NN O O
of IN B-PP O
the DT O O
classifier NN O O
. . O O

Using VBG B-VP O
Han NNP B-NP O
character NN I-NP O
oriented VBD I-NP O
document NN I-NP O
and CC I-NP O
query NN I-NP O
vectors NNS I-NP O
, , O O
within IN B-PP O
the DT B-NP O
framework NN I-NP O
of IN B-PP O
the DT B-NP O
vector NN I-NP O
space NN I-NP O
information NN I-NP O
retrieval NN I-NP O
, , O O
we PRP B-NP O
then RB O O
evaluate VBP B-VP O
the DT B-NP O
effectiveness NN I-NP O
of IN B-PP O
the DT B-NP O
cross NN I-NP O
language NN I-NP O
IR NNP I-NP O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
their PRP$ B-NP O
monolingual JJ I-NP O
counterparts NNS I-NP O
. . O O

`` `` O O
TEXTUAL JJ B-NP O
`` `` O O
Section NN B-NP O
describes VBZ B-VP O
three CD B-NP O
unification-based JJ I-NP B-DEF
parsers NNS I-NP I-DEF
which WDT I-NP O
are VBP B-VP O
... : O O
`` `` O O
OWN NNP O B-TERM
`` `` O O
We PRP B-NP O
also RB O O
compare VBP B-VP O
with IN B-PP O
the DT B-NP O
English NNS I-NP O
language NN I-NP O
and CC O O
draw NN B-VP O
some DT B-NP O
conclusions NNS I-NP O
on IN B-PP O
the DT B-NP O
benefits NNS I-NP O
of IN B-PP O
our PRP$ B-NP O
approach NN I-NP O
. . O O

In IN B-PP O
the DT B-NP O
example NN I-NP O
below IN B-PP O
, , O O
monthphrase NN B-NP O
is VBZ B-VP O
the DT B-NP O
phrase NN I-NP O
category NN I-NP O
name NN I-NP O
and CC O O
the DT B-NP O
remaining VBG I-NP O
part NN I-NP O
is VBZ B-VP O
the DT B-NP O
network NN I-NP O
of IN B-PP O
word NN B-NP O
categories NNS I-NP O
. . O O

A DT B-NP O
good JJ I-NP O
translation NN I-NP O
engine NN I-NP O
has VBZ B-VP O
a DT B-NP O
lexicon NN I-NP O
in IN B-PP O
the DT B-NP O
tens NNS I-NP O
of IN B-PP O
thousands NNS B-NP O
of IN B-PP O
entries NNS B-NP O
which WDT I-NP O
takes VBZ B-VP O
time NN B-NP O
to TO B-VP O
load VB I-VP O
up RP O O
. . O O

The DT B-NP O
German NNP I-NP B-TERM
Verbmobil NNP I-NP I-TERM
corpus VBZ I-NP I-TERM
( : I-NP O
Stegmann NNP I-NP O
et NN I-NP O
al. NNP I-NP O
, , O O
1998 CD B-NP O
; : O O
Hinrichs NNP B-NP O
et NN I-NP O
al. NNP O O
, , O O
2000 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
treebank NN I-NP I-DEF
annotated VBN B-VP I-DEF
at IN B-PP I-DEF
the DT B-NP I-DEF
University NNP I-NP I-DEF
of IN B-PP I-DEF
Tiibingen NNP B-NP I-DEF
SIMPX NNP I-NP O
I NNP I-NP O
VF NNP O O
! . O O

The DT B-NP O
field NN I-NP O
of IN B-PP O
information NN B-NP B-TERM
retrieval NN I-NP I-TERM
( : O O
IR NNP B-NP B-TERM
) : I-NP O
is VBZ B-VP O
the DT B-NP O
traditional JJ I-NP O
discipline NN I-NP O
that WDT I-NP O
addresses VBZ B-VP O
this DT B-NP O
problem NN I-NP O
. . O O

C NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
current JJ I-NP I-DEF
hypothesis NN I-NP I-DEF
. . O O

This DT B-NP O
paper NN I-NP O
proposes VBZ B-VP O
a DT B-NP O
dialogue NN I-NP O
helpsystem NN I-NP O
in IN B-PP O
which WDT B-NP O
natural JJ I-NP O
language NN I-NP O
knowledge NN I-NP O
base NN I-NP O
is VBZ B-VP O
not RB I-VP O
only RB I-VP O
used VBN I-VP O
for IN B-PP O
one CD B-NP O
time NN I-NP O
response NN I-NP O
, , O O
but CC O O
also RB O O
for IN B-PP O
conducting VBG B-VP O
a DT B-NP O
conversation NN I-NP O
. . O O

The DT B-NP O
F-measure JJ I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
balanced VBN I-NP I-DEF
score NN I-NP I-DEF
of IN B-PP I-DEF
precision NN B-NP I-DEF
and CC I-NP I-DEF
recall NN I-NP I-DEF
, , O I-DEF
calculated VBD B-VP I-DEF
as IN O I-DEF
follows NNS B-VP I-DEF
: : O I-DEF
2 CD B-NP I-DEF
* -NONE- I-NP I-DEF
precision NN I-NP I-DEF
* -NONE- I-NP I-DEF
recall VB I-NP I-DEF
`` `` O I-DEF
F-measure JJ O I-DEF
= NN O I-DEF
precision NN B-NP I-DEF
+ : I-NP I-DEF
recall NN I-NP I-DEF
Figures NNS I-NP O
4 CD I-NP O
and CC I-NP O
5 CD I-NP O
show NN I-NP O
that WDT O O
the DT B-NP O
phraserepresented VBD I-NP O
summary JJ I-NP O
( NN I-NP O
C NNP I-NP O
) NNP I-NP O
presents NNS B-VP O
the DT B-NP O
highest JJS I-NP O
performance NN I-NP O
. . O O

Adding VBG B-VP O
redundancy NN B-NP O
to TO B-PP O
a DT B-NP O
signal NN I-NP O
before IN B-PP O
transmission NN B-NP O
is VBZ B-VP O
a DT B-NP O
well-known JJ I-NP O
technique NN I-NP O
in IN B-PP O
digital JJ B-NP O
communication NN I-NP O
to TO B-VP O
allow VB I-VP O
for IN B-PP O
the DT B-NP O
recovery NN I-NP O
of IN B-PP O
errors NNS B-NP O
due JJ O O
to TO B-PP O
noise VB B-NP O
in IN B-PP O
the DT B-NP O
channel NN I-NP O
, , O O
and CC O O
this DT O O
is VBZ B-VP O
the DT O O
key JJ O O
to TO B-PP O
the DT O O
success NN O O
of IN B-PP O
ECOC NNP O O
. . O O

In IN B-PP O
this DT B-NP O
paper NN I-NP O
, , O O
I PRP B-NP O
have VBP B-VP O
presented VBN I-VP O
a DT B-NP O
query NN I-NP O
tool NN I-NP O
for IN B-PP O
syntactically RB B-NP B-TERM
annotated VBN I-NP I-TERM
corpora NN I-NP I-TERM
that IN I-NP O
is VBZ B-VP O
developed VBN I-VP B-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
German NNP I-NP I-DEF
Verbmobil NNP I-NP I-DEF
treebank NN I-NP I-DEF
annotated VBD B-VP I-DEF
at IN B-PP I-DEF
the DT B-NP I-DEF
University NNP I-NP I-DEF
of IN B-PP I-DEF
Tiibingen NNP B-NP I-DEF
. . O O

Issues NNS B-NP O
of IN B-PP O
evaluation NN B-NP O
have VBP B-VP O
been VBN I-VP O
pre-eminent JJ O O
in IN B-PP O
MT NNP B-NP O
since IN B-PP O
its PRP$ B-NP O
beginning NN I-NP O
, , O O
yet CC O O
there EX B-NP O
are VBP B-VP O
no DT B-NP O
measures NNS I-NP O
or CC I-NP O
metrics NNS I-NP O
which WDT I-NP O
are VBP B-VP O
universally RB I-VP O
accepted VBN I-VP O
as IN B-PP O
standard JJ B-NP O
or CC I-NP O
adequate JJ I-NP O
. . O O

102 CD B-NP O
One CD I-NP O
of IN B-PP O
the DT B-NP O
most RBS I-NP O
well-known JJ I-NP O
models NNS I-NP O
of IN B-PP O
this DT B-NP O
type NN I-NP O
is VBZ B-VP O
the DT B-NP O
BDI NNP I-NP O
model NN I-NP O
, , O O
see VB B-VP O
Allen NNP B-NP O
( NNP I-NP O
1994 CD I-NP O
) CD I-NP O
. . O O

If IN O O
a DT B-NP O
noun NN I-NP O
is VBZ B-VP O
the DT B-NP O
object NN I-NP O
of IN B-PP O
a DT B-NP O
verb NN I-NP O
, , O O
then RB O O
the DT B-NP O
subcat NN I-NP O
feature NN I-NP O
value NN I-NP O
of IN B-PP O
the DT B-NP O
verb NN I-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
to TO I-VP O
disambiguate VB I-VP O
its PRP$ B-NP O
word NN I-NP O
sense NN I-NP O
( : I-NP O
e.g. NNP I-NP O
, , O O
take VB B-VP O
generally RB O O
has VBZ B-VP O
the DT B-NP O
subcat NN I-NP O
of IN B-PP O
obj+time JJ B-NP O
) NN I-NP O
. . O O

Though IN O O
the DT B-NP O
analysis NN I-NP O
complexity NN I-NP O
can MD B-VP O
be VB I-VP O
reduced VBN I-VP O
by IN B-PP O
segmenting NN B-VP O
a DT B-NP O
sentence NN I-NP O
, , O O
there EX B-NP O
is VBZ B-VP O
a DT B-NP O
mis-segmentation NN I-NP O
risk NN I-NP O
that WDT I-NP O
causes VBZ B-VP O
parsing VBG B-NP O
failures NNS I-NP O
. . O O

Thus RB O O
, , O O
a DT B-NP O
treecut NN I-NP B-TERM
corresponds VBZ I-NP O
to TO B-PP O
one CD B-NP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
levels NNS I-NP I-DEF
of IN B-PP I-DEF
abstraction NN B-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
tree NN I-NP I-DEF
. . O O

( NN B-NP O
1 CD I-NP O
) CD I-NP O
If IN B-PP O
the DT B-NP O
English NNP I-NP O
translation NN I-NP O
corresponds NNS I-NP O
to TO B-VP O
only RB B-NP O
one CD I-NP O
symet NN I-NP O
, , O O
this DT B-NP O
symet NN I-NP O
is VBZ B-VP O
the DT B-NP O
solution NN I-NP O
. . O O

The DT B-NP O
merged VBN I-NP O
model NN I-NP O
, , O O
on IN B-PP O
the DT B-NP O
other JJ I-NP O
hand NN I-NP O
, , O O
does VBZ B-VP O
not RB I-VP O
reach VB I-VP O
this DT B-NP O
peak NN I-NP O
, , O O
but CC O O
overfitting VBG B-NP O
is VBZ B-VP O
not RB O O
present JJ O O
. . O O

[ NN O O
large JJ O O
, , O O
( : B-NP O
A DT I-NP O
, , I-NP O
Adv NNP I-NP O
, , I-NP O
D NNP I-NP O
) NNP I-NP O
, , O O
very RB O O
] : O O
is VBZ B-VP O
an DT B-NP O
example NN I-NP O
of IN B-PP O
an DT B-NP O
SDR NNP I-NP O
. . O O

A DT B-NP O
Comparison NNP I-NP O
of IN B-PP O
Rankings NNP B-NP O
Produced NNP I-NP O
by IN B-PP O
Summarization NNP B-NP O
Evaluation NNP I-NP O
Measures NNP I-NP O
Robert NNP I-NP O
L. NNP I-NP O
Donaway NNP I-NP O
Department NNP I-NP O
of IN B-PP O
Defense NNP B-NP O
9800 CD I-NP O
Savage NNP I-NP O
Rd NNP I-NP O
. . O O

This DT B-NP O
scanning NN I-NP O
task NN I-NP O
is VBZ B-VP O
one CD B-NP O
of IN B-PP O
many JJ B-NP O
jobs NNS I-NP O
an DT I-NP O
analyst NN I-NP O
performs VBZ B-VP O
to TO I-VP O
support VB I-VP O
report NN B-NP O
writing VBG B-VP O
for IN B-PP O
customers NNS B-NP O
in IN B-PP O
other JJ B-NP O
Government NN I-NP O
agencies NNS I-NP O
. . O O

By IN B-PP O
showing NN B-VP O
incremental NN B-NP O
addition NN I-NP O
of IN B-PP O
domain NN B-NP O
specification NN I-NP O
within IN B-PP O
the DT B-NP O
ILEX NNP I-NP O
system NN I-NP O
, , O O
we PRP B-NP O
have VBP B-VP O
demonstrated VBN I-VP O
that IN O O
it PRP B-NP O
is VBZ B-VP O
a DT B-NP O
system NN I-NP O
which WDT I-NP O
can MD B-VP O
function NN I-VP O
with IN B-PP O
varying VBG B-VP O
degrees NNS B-NP O
of IN B-PP O
information NN B-NP O
. . O O

Table JJ B-NP O
1 CD I-NP O
) CD I-NP O
, , O O
RBM NNP B-NP O
' POS O O
s NNS B-VP O
classification NN B-NP O
is VBZ B-VP O
very RB O O
speedy JJ O O
. . O O

Random NNP B-NP O
mapping NN I-NP O
Heuristic NNP I-NP O
1 CD I-NP O
Precision NNP I-NP O
( NNP I-NP O
% NN I-NP O
) : B-PP O
49 CD B-NP O
.85 CD I-NP O
75 CD I-NP O
.21 CD I-NP O
Coverage NNP I-NP O
( NNP I-NP O
% NN I-NP O
) : I-NP O
100 CD I-NP O
.0 CD I-NP O
59 CD I-NP O
.51 CD I-NP O
Heuristic NNP I-NP O
2 CD I-NP O
74 CD I-NP O
.66 CD I-NP O
100 CD I-NP O
.0 CD I-NP O
Heuristic NNP B-PP O
3 CD B-NP O
71 CD I-NP O
.87 CD I-NP O
100 CD I-NP O
.0 CD I-NP O
Heuristic NNP I-NP O
4 CD I-NP O
55 CD I-NP O
.49 CD I-NP O
29 CD I-NP O
.36 CD I-NP O
Heuristic NNP I-NP O
5 CD I-NP O
: : O O
56 CD B-NP O
.48 CD I-NP O
63 CD I-NP O
.01 CD I-NP O
Heuristic NNP I-NP O
6 CD I-NP O
67 CD I-NP O
.24 CD I-NP O
64 CD I-NP O
.14 CD I-NP O
Table NNP I-NP O
1 CD I-NP O
: : O O
Individual JJ B-NP O
heuristics NNS I-NP O
performance NN I-NP O
Summing VBG B-VP O
Logistic NNP B-NP O
regression NN I-NP O
Decisioin NNP B-PP O
tree NN B-NP O
Preeisi0n NNP I-NP O
( NNP B-VP O
% NN B-NP O
) : I-NP O
84 CD I-NP O
.61 CD I-NP O
86 CD I-NP O
.41 CD I-NP O
93 CD I-NP O
.59 CD I-NP O
Coverage NNP I-NP O
( NNP I-NP O
% NN I-NP O
) : I-NP O
100 CD I-NP O
.0 CD I-NP O
100 CD I-NP O
.0 CD I-NP O
77 CD I-NP O
.12 CD I-NP O
Table NNP I-NP O
2 CD I-NP O
: : O O
Performance NNP O O
and CC O O
comparison NN O O
of IN B-PP O
the DT O O
decision NN O O
tree NN O O
based VBN B-VP O
combination NN O O
We PRP O O
performed VBD B-VP O
10-fold JJ O O
cross NN O O
validation NN O O
to TO B-VP O
evaluate VB I-VP O
the DT O O
performance NN O O
of IN B-PP O
the DT O O
combination NN O O
of IN B-PP O
all DT O O
the DT O O
heuristics NNS O O
using VBG B-VP O
the DT O O
decision NN O O
tree NN O O
we PRP O O
split VBP B-VP O
the DT O O
data NNS O O
into IN B-PP O
ten NN O O
parts NNS O O
, , O O
reserved VBD B-VP O
one CD O O
part NN O O
as IN B-PP O
a DT O O
validation NN O O
set NN B-VP O
, , O O
trained VBN O O
the DT O O
decision NN O O
tree NN O O
on IN B-PP O
the DT O O
other JJ O O
nine CD O O
parts NNS O O
and CC O O
then RB O O
evaluate VB O O
the DT O O
reserved VBN O O
part NN O O
. . O O

Its PRP$ B-NP O
main JJ I-NP O
strength NN I-NP O
lies NNS B-VP O
on IN B-PP O
the DT B-NP O
development NN I-NP O
of IN B-PP O
the DT B-NP O
UNL NNP I-NP B-TERM
, , O O
as IN B-PP O
a DT B-NP B-DEF
unique JJ I-NP I-DEF
semantic JJ I-NP I-DEF
( NN I-NP I-DEF
or CC I-NP I-DEF
meaning VBG I-NP I-DEF
) CD O I-DEF
representation NN B-NP I-DEF
that WDT I-NP I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
interchanged VBN I-VP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
various JJ I-NP I-DEF
languages NNS I-NP I-DEF
to TO B-VP I-DEF
be VB I-VP I-DEF
integrated VBN I-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
KBMT NNP I-NP I-DEF
system NN I-NP I-DEF
. . O O

( NN O O
Who WP B-NP O
is VBZ B-VP O
the DT B-NP O
author NN I-NP O
of IN B-PP O
the DT B-NP O
book NN I-NP O
'7 -NONE- I-NP O
Malavoglia NNP I-NP O
'' '' I-NP O
? . O O

We PRP B-NP O
presented VBD B-VP O
a DT B-NP O
new JJ I-NP O
approach NN I-NP O
to TO B-PP O
content NN B-NP O
aggregation NN I-NP O
in IN B-PP O
the DT B-NP O
context NN I-NP O
of IN B-PP O
a DT B-NP O
very RB I-NP O
challenging VBG I-NP O
and CC I-NP O
practical JJ I-NP O
generation NN I-NP O
application NN I-NP O
: : O O
summarizing VBG B-VP O
OLAP NNP B-NP O
and CC I-NP O
data NNS I-NP O
mining VBG I-NP O
discoveries NNS I-NP O
13t CD B-VP O
as IN B-PP O
a DT B-NP O
few JJ I-NP O
linked VBN I-NP O
web NN I-NP O
pages NNS I-NP O
of IN B-PP O
fluent NN B-NP O
and CC I-NP O
concise VB I-NP O
natural JJ I-NP O
language NN I-NP O
. . O O

Xia NNP B-NP O
( : I-NP O
1999 CD I-NP O
) CD O O
describes NNS B-VP O
a DT B-NP O
similar JJ I-NP O
process NN I-NP O
, , O O
and CC O O
in IN B-PP O
fact NN B-NP O
our PRP$ I-NP O
rules NNS I-NP O
for IN B-PP O
the DT B-NP O
Xinhua NNP I-NP O
corpus VBZ I-NP O
are VBP B-VP O
based VBN I-VP O
on IN B-PP O
hers NNS B-NP O
. . O O

We PRP B-NP O
address VBP B-VP O
the DT B-NP O
issue NN I-NP O
of IN B-PP O
' '' B-NP O
topic JJ I-NP B-TERM
analysis NN I-NP I-TERM
, , O O
' '' O O
by IN B-PP O
which WDT B-NP O
is VBZ B-VP O
determined VBN I-VP O
a DT B-NP O
text NN I-NP O
' '' O O
s NNS B-NP O
topic JJ I-NP O
structure NN I-NP O
, , O O
which WDT B-NP O
indicates VBZ B-VP B-DEF
what WP B-NP I-DEF
topics NNS O I-DEF
are VBP B-VP I-DEF
included VBN I-VP I-DEF
in IN B-PP I-DEF
a DT O I-DEF
text NN O I-DEF
, , O I-DEF
and CC O I-DEF
how WRB O I-DEF
topics NNS O I-DEF
change VBP B-VP I-DEF
within IN B-PP I-DEF
the DT O I-DEF
text NN O I-DEF
. . O O

WordNet NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
lexical JJ I-NP I-DEF
ontology NN B-PP I-DEF
a DT B-NP I-DEF
variant NN I-NP I-DEF
on IN B-PP I-DEF
semantic JJ B-NP I-DEF
networks NNS I-NP I-DEF
with IN B-PP I-DEF
more JJR B-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
hierarchical JJ I-NP I-DEF
structure NN I-NP I-DEF
, , O O
even RB O O
though IN O O
some DT B-NP O
of IN B-PP O
the DT B-NP O
nodes NNS I-NP O
can MD B-VP O
have VB I-VP O
multiple NNS B-NP O
parents NNS I-NP O
that IN O O
was VBD B-VP O
manually RB I-VP O
constructed VBN I-VP O
for IN B-PP O
the DT O O
English NNP O O
language NN O O
. . O O

FERGUS NNP B-NP B-TERM
currently RB O O
can MD B-VP O
perform VB I-VP B-DEF
punctuation NN B-NP I-DEF
and CC O I-DEF
function NN B-VP I-DEF
word NN B-NP I-DEF
insertion NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
morphology NN B-NP I-DEF
and CC I-NP I-DEF
lexical JJ I-NP I-DEF
choice NN I-NP I-DEF
are VBP B-VP I-DEF
under IN B-PP I-DEF
development NN B-NP I-DEF
. . O O

The DT B-NP O
generation NN I-NP O
task NN I-NP O
in IN B-PP O
REA NNP B-NP O
thus RB O O
involves VBZ B-VP O
selecting VBG I-VP O
a DT B-NP O
number NN I-NP O
of IN B-PP O
such JJ B-NP O
lexicalized JJ I-NP O
descriptors NNS I-NP O
and CC O O
organizing VBG B-VP O
them PRP B-NP O
into IN B-PP O
a DT B-NP O
grammatical JJ I-NP O
whole NN I-NP O
that WDT I-NP O
manifests VBZ B-VP O
the DT B-NP O
right NN I-NP O
semantic JJ I-NP O
and CC I-NP O
pragmatic JJ I-NP O
coordination NN I-NP O
between IN B-PP O
speech NN B-NP O
and CC I-NP O
gesture NN I-NP O
. . O O

: : O O
x NN B-NP O
VP NNP I-NP O
V NNP I-NP O
NP NNP I-NP O
: : O O
p NN B-NP O
j NN I-NP O
I PRP I-NP O
surrounding VBG B-VP O
c NN B-NP O
semantics NNS I-NP O
: : O O
surround NN B-NP B-TERM
( : I-NP I-TERM
x NN I-NP I-TERM
. . O I-TERM
p NN B-VP I-TERM
) : I-VP I-TERM
( : B-NP O
4a CD I-NP O
) CD O O
provides NNS B-VP O
a DT B-NP O
structure NN I-NP B-DEF
that WDT I-NP I-DEF
could MD B-VP I-DEF
substitute VB I-VP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
G NNP I-NP I-DEF
node NN I-NP I-DEF
in IN B-PP I-DEF
( NNP O I-DEF
3 CD O I-DEF
) CD O I-DEF
to TO B-VP I-DEF
produce VB I-VP I-DEF
semantically RB O I-DEF
and CC O I-DEF
pragmatically RB O I-DEF
coordinated VBN O I-DEF
speech NN O I-DEF
and CC O I-DEF
gesture NN O I-DEF
. . O O

This DT B-NP O
problem NN I-NP O
is VBZ B-VP O
not RB I-VP O
restricted VBN I-VP O
to TO B-PP O
prepositions NNS B-NP O
: : O O
( : B-NP O
Knott NNP I-NP O
and CC I-NP O
Sanders NNP I-NP O
, , O O
1998 CD B-NP O
) : O O
actually RB O O
build VBP B-VP O
a DT B-NP O
multi-taxonomy JJ I-NP O
of IN B-PP O
cuephrases NNS B-NP O
in IN B-PP O
which WDT B-NP O
elements NNS I-NP O
may MD B-VP O
give VB I-VP O
rise NN I-VP O
to TO B-PP O
several JJ B-NP O
relations NNS I-NP O
, , O O
depending VBG B-VP O
on IN B-PP O
context NN O O
. . O O

GoDiS NNP B-NP B-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
modules NNS B-NP I-DEF
, , O I-DEF
an DT B-NP I-DEF
information NN I-NP I-DEF
state NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
a DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
resources NNS B-NP I-DEF
hooked VBN B-VP I-DEF
up RP O I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
information NN I-NP I-DEF
state NN I-NP I-DEF
. . O O

In IN B-PP O
addition NN B-NP O
, , O O
the DT B-NP O
fact NN I-NP O
that IN O O
results NNS B-NP O
are VBP B-VP O
the DT B-NP O
same JJ I-NP O
for IN B-PP O
both DT B-NP O
languages NNS I-NP O
indicates VBZ B-VP O
that IN O O
the DT B-NP O
method NN I-NP O
can MD B-VP O
smooth VB I-VP O
the DT B-NP O
coverage NN I-NP O
differences NNS I-NP O
among IN B-PP O
the DT B-NP O
wordnets NNS I-NP O
. . O O

The DT B-NP O
expected VBN I-NP O
value NN I-NP O
of IN B-PP O
feature NN B-NP O
fi NN I-NP O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
the DT B-NP O
empirical JJ I-NP O
distribution NN I-NP O
i~ NN I-NP O
( : I-NP O
x NN I-NP O
, , O O
y NN B-NP O
) : I-NP O
is VBZ B-VP O
expressed VBN I-VP O
as RB B-PP O
x JJ B-NP O
, , O O
y NN O O
and CC O O
the DT B-NP O
expected VBN I-NP O
value NN I-NP O
of IN B-PP O
fi NN B-NP O
with IN B-PP O
respect NN B-NP O
to TO B-PP O
the DT O O
probability NN O O
distribution NN O O
p NN O O
( : O O
ylx NN O O
) : O O
is VBZ B-VP O
p NN O O
( : O O
. . O O
fi NN O O
) : O O
-~ : O O
~ : O O
( : O O
x NN O O
) : O O
pCylx NNP O O
) : O O
. . O O
h NN B-VP O
( : O O
x NN O O
, , O O
y NN O O
) : O O
, , O O
x~y JJ O O
where WRB O O
l~ JJ O B-TERM
( NN O I-TERM
x NN O I-TERM
) : O I-TERM
is VBZ B-VP O
the DT O B-DEF
empirical JJ O I-DEF
distribution NN O I-DEF
of IN B-PP I-DEF
x NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
corpus NN O I-DEF
. . O O

2.1 CD B-NP O
Language NNP I-NP O
/ NNP I-NP O
Code NNP I-NP O
Set NNP I-NP O
Identification NNP I-NP O
Knowing NNP B-VP O
the DT B-NP O
language NN I-NP O
and CC O O
encoding~ NNP B-NP O
or CC I-NP O
code VB I-NP O
set VBN I-NP O
, , O O
of IN B-PP O
a DT B-NP O
document NN I-NP O
is VBZ B-VP O
a DT B-NP O
necessary JJ I-NP O
first JJ I-NP O
step NN I-NP O
in IN B-PP O
utilizing NN B-VP O
on-line NN B-NP O
text NN I-NP O
. . O O

In IN B-PP O
the DT B-NP O
present NN I-NP O
study NN I-NP O
, , O O
we PRP B-NP O
treat VBP B-VP O
the DT B-NP O
task NN I-NP O
of IN B-PP O
determining VBG B-VP O
the DT B-NP O
appropriate NN I-NP O
distribution NN I-NP O
of IN I-NP O
mentions NNS B-VP O
in IN B-PP O
text NN B-NP O
as IN B-PP O
a DT B-NP O
machine NN I-NP O
learning NN B-VP O
classification NN B-NP O
problem NN I-NP O
: : O O
what WP B-NP O
is VBZ B-VP O
the DT O O
probability NN O O
that IN B-PP O
a DT O O
mention NN O O
will MD B-VP O
have VB I-VP O
a DT O O
certain JJ O O
grammatical JJ O O
relation NN O O
given VBN B-VP O
a DT O O
deh NN O O
set NN O O
of IN B-PP O
linguistic JJ O O
features NNS O O
? . O O

after IN B-PP O
applying VBG B-VP O
corrective JJ B-NP O
measures NNS I-NP O
to TO B-PP O
base VB B-NP O
chunker NN I-NP O
combination NN I-NP O
. . O O

( NN B-NP O
2 CD I-NP O
) CD O O
A DT B-NP O
sequence NN I-NP O
of IN B-PP O
rules NNS B-NP O
of IN B-PP O
the DT B-NP O
form NN I-NP O
: : O O
Change NNP B-VP O
the DT B-NP O
label NN I-NP O
of IN B-PP O
a DT B-NP O
string NN I-NP O
from IN B-PP O
m NN B-NP O
to TO B-PP O
n VB B-NP O
if IN B-PP O
C NNP B-NP O
( NNP I-NP O
string NN I-NP O
) : I-NP O
, , O O
where WRB O O
C NNP O B-TERM
is VBZ B-VP O
a DT O B-DEF
predicate NN O I-DEF
over IN B-PP I-DEF
strings NNS O I-DEF
and CC O O
m NN O O
, , O O
n NN O O
~ : B-VP O
L. NNP O O
A DT O O
string NN O O
is VBZ B-VP O
labelled VBN I-VP O
by IN B-PP O
first JJ O O
applying NN O O
the DT O O
start-state JJ O O
annotator NN O O
to TO B-PP O
it PRP O O
, , O O
and CC O O
then RB O O
applying VBG B-VP O
each DT O O
rule NN O O
, , O O
in IN O O
order NN O O
. . O O

In IN B-PP O
the DT B-NP O
deeper NN I-NP O
linguistic JJ I-NP O
analysis NN I-NP O
the DT I-NP B-TERM
two CD I-NP I-TERM
so RB I-NP I-TERM
's VBZ I-NP I-TERM
may MD B-VP O
be VB I-VP O
related VBN I-VP O
, , O O
for IN O O
they PRP B-NP O
refer VBP B-VP O
to TO B-PP O
a DT B-NP B-DEF
situation NN I-NP I-DEF
involving VBG B-VP I-DEF
excessive JJ B-NP I-DEF
height NN I-NP I-DEF
with IN B-PP I-DEF
implied JJ B-NP I-DEF
consequence NN I-NP I-DEF
which WDT I-NP I-DEF
may MD B-VP I-DEF
or CC I-VP I-DEF
may MD I-VP I-DEF
not RB I-VP I-DEF
be VB I-VP I-DEF
stated VBN I-VP I-DEF
. . O O

Highlight NNP B-NP B-TERM
( : I-NP O
Thomas NNP I-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
2000 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
generalpurpose NN I-NP I-DEF
IE NNP I-NP I-DEF
engine NN I-NP I-DEF
for IN B-PP I-DEF
use NN B-NP I-DEF
in IN B-PP I-DEF
commercial JJ B-NP I-DEF
applications NNS I-NP I-DEF
